exp	item	text	mean_rating	LogProb	MeanLP	NormLPDiv	NormLPSub	SLOR	WordLPMin-1	WordLPMin-2	WordLPMin-3	WordLPMin-4	WordLPMin-5	WordLPMean	WordLPMeanQ1	WordLPMeanQ2	language
Lau2017	377	A Mansion House on the lower boundary of the Woodway grounds was known as Gorway .	3.625	-71.1275763195008	-5.080541165678629	-0.33766677730335287	139.5167070403669	9.96547907431192	-0.5013102506670944	-0.4972460991892285	-0.6602428036166322	-0.711361866141262	-0.3526975190764553	-0.23390061072322646	-0.5529330511576518	-0.4475530332059287	en
Lau2017	378	Fraxinus dubia is a plant species native to Mexico and Central America .	4.0	-4.293546639150009	-0.39032242174090986	-0.027872680122328804	149.74785233311633	13.613441121192393	-0.0931231126189618	-0.024427552268433052	-0.009428618247540061	-0.00862763366443674	-0.002551382676829825	-0.012779611865947728	-0.058775332443697426	-0.0276316598952403	en
Lau2017	379	"In 1983 , Lunna married """" Cuco """" Peña , with whom she had three children , Gabriel , Juan and Angel ( they later divorced ) ."	3.5	-77.33128770207986	-3.866564385103993	-0.2242359457410894	267.53441813515127	13.376720906757564	-0.6417090655037245	-0.29290440910965543	-0.49768662528169944	-0.20950499316650073	-0.45580607531455675	-0.1627948885933096	-0.41952223367522734	-0.3197546298219005	en
Lau2017	380	Voting percentages throughout the show are not made Public .	3.6	-49.04484302550554	-6.130605378188193	-0.5182386339273815	45.59272317411899	5.699090396764873	-0.9597756826215894	-0.9181985536951405	-0.7684423772304863	-0.3153680663490144	-0.5455053419532262	-0.4598514404511712	-0.9389871181583649	-0.7404461699740577	en
Lau2017	381	"Camilla Hilary Cavendish ( born 1968 ) is Associate Editor , columnist and leader writer for """" The Times """" ."	3.5	-55.98932027630508	-3.4993325172690675	-0.20956487176948677	211.18007602352498	13.198754751470311	-0.8836724878316198	-0.30600372858240815	-0.23918591299359807	-0.3071054971156848	-0.31474666848180843	-0.18204892561599034	-0.4339919066308277	-0.32763759603207193	en
Lau2017	382	There are two remaining Lustron houses in Pierre , including the Peter Hansen House , and 38 in South Dakota .	3.17647058824	-80.06258238106966	-4.709563669474686	-0.33736116671228333	157.2575074244965	9.250441613205677	-1.1680052536147156	-1.3933551393264867	-0.42292621734257796	-0.387739019473618	-0.5332995649319807	-0.32697751860267826	-0.8430064074393496	-0.6212827518399612	en
Lau2017	383	All the historical adventures involving the JSA are remembered , and details are added .	3.5	-58.111481027677655	-4.842623418973138	-0.34799762155663533	108.87667471815186	9.073056226512655	-0.609711048541905	-0.5718012898189835	-0.6443356699217101	-0.5021628227991732	-0.5061516526188827	-0.30174856155361895	-0.6086160027608662	-0.5458595630823764	en
Lau2017	384	Sculptor Pierre-Charles Simart contributed Hellenic friezes and reliefs for the project .	3.625	-68.23191740278844	-6.823191740278844	-0.2829484642370086	172.91417818313687	17.291417818313686	-0.6082056330399485	-0.4539381105888399	-0.25708636256474215	-0.530166663821183	-0.3826427292298145	-0.2643663014812184	-0.5310718718143942	-0.44640789984890566	en
Lau2017	385	He was embedded with US Marines during the second ( 2003 ) Gulf War .	3.38888888889	-28.721010338282213	-2.6110009398438376	-0.20382578603661453	112.18859141898943	10.198962856271766	-0.7355196976988967	-0.36191787787248214	-0.23214418782658097	-0.27373702796747323	-0.18676926185442522	-0.17403643502895433	-0.5487187877856894	-0.35801761064397164	en
Lau2017	386	He died in 1960 , falling ill on pilgrimage to Mecca .	3.72222222222	-16.871619081124663	-1.874624342347185	-0.1377465205983249	105.61146802583079	11.734607558425644	-0.46091553461755724	-0.17646346941618388	-0.16623961378409124	-0.09765765490958224	-0.05092960810673443	-0.11480520224980958	-0.3186895020168706	-0.22531906818185365	en
Lau2017	387	He formed his own group with a handful of young men who he calls his students . 	3.5625	-33.52374463318847	-2.234916308879231	-0.19647189132891651	137.10496162314757	9.140330774876505	-0.4482530523813214	-0.4100596438214399	-0.3947344418806777	-0.26829082407456034	-0.2241078612124536	-0.1680510393976297	-0.4176823793611463	-0.30845932061650755	en
Lau2017	388	Experience points are earned by doing most actions in the game .	3.52941176471	-16.175098072737455	-1.6175098072737455	-0.14527860601342085	95.16337437408103	9.516337437408103	-0.6172647786653268	-0.2263848964819003	-0.15446477251759877	-0.10809044423059413	-0.10987384381024047	-0.13530027064919115	-0.42182483757361355	-0.2432157471411321	en
Lau2017	389	Inside , the building has an oval stair hall lit by a cupola .	3.52941176471	-24.196820716460934	-2.1997109742237213	-0.15266674316356146	134.29755870799147	12.20886897345377	-0.5952931954257547	-0.3673187053359402	-0.2942785406438271	-0.17321380614158935	-0.1671604120920194	-0.14685186337862943	-0.48130595038084745	-0.31945293192782614	en
Lau2017	390	SGH has picked up several industry awards over the years for its services .	3.875	-14.223604488593992	-1.1853003740494994	-0.10218253218891905	124.97439916135312	10.414533263446094	-0.4013534009734048	-0.3548085863784618	-0.17035850681026757	-0.04697674778070124	-0.02040577225170266	-0.08742388418411773	-0.30884016472071135	-0.16882680335711098	en
Lau2017	391	The heir apparent is the present holder's son William Henry Leicester Stanhope , Viscount Petersham ( b .	3.07692307692	-36.988466685666936	-2.6420333346904954	-0.1291665403717847	249.37413603793084	17.812438288423632	-0.7176731010170134	-0.22659255662774125	-0.529576880182148	-0.1710396481659049	-0.03633402212252822	-0.13439589931481102	-0.49128084594230087	-0.2646669453783818	en
Lau2017	392	One of these approaches is the dynamic no-net-flux method .	4.0	-42.10825863352511	-5.263532329190639	-0.3765496731886711	69.71831202034627	8.714789002543284	-0.7478305511772729	-0.3701916303635129	-0.21884249664878233	-0.25698438031509646	-0.08013118397091586	-0.21169294881795891	-0.5590110907703929	-0.39846226462616613	en
Lau2017	393	These processes include payment applications , RFIs , change orders , budget changes , action items , submittals , transmittals , and a host of other communications .	3.8	-128.84432462393306	-6.781280243364898	-0.4075506161156075	187.29879853450313	9.857831501815955	-0.397168114795004	-0.3182328902406488	-0.8486040834288909	-0.8641086299753094	-0.5825889261998276	-0.3986823771601021	-0.6070284296099633	-0.6023897192823516	en
Lau2017	394	He preferred a volleying style , which he perfected with quickness , good angle selection and pacing paired with strategy .	3.5625	-84.57864057226107	-4.9752141513094745	-0.31957133510310115	180.08414761233638	10.593185153666846	-0.7508323893738764	-0.8189772910094174	-0.5808149892173419	-0.6614118120196505	-0.5159189444504862	-0.3177852321271822	-0.7030091204050716	-0.5563771774021363	en
Lau2017	395	It is never mentioned if Zoey or anyone else at PCA remained in contact with her after she left .	3.82352941176	-45.831825594767	-2.546212533042611	-0.18131247031459616	206.94629559702952	11.497016422057195	-0.33673843537111614	-0.21350716903202185	-0.6452494065955905	-0.30530036809583444	-0.2518503579190413	-0.15722458169131384	-0.3751988447736407	-0.28387714098314354	en
Lau2017	396	Metal works were established to produce armoured sheeting for vehicles and a rudimentary arms industry was founded .	3.66666666667	-51.531974141654246	-3.2207483838533904	-0.22581612879916	176.6712742963109	11.041954643519432	-0.31414903630414287	-0.5145863567830639	-0.43861777496834287	-0.4569881095276849	-0.31403927099166196	-0.17328230408834744	-0.43108531939580863	-0.33062942276056895	en
Lau2017	397	A supporter of VDAY , she performed in the Vagina Monologues for three consecutive years as part of the national campaign to stop violence against women .	3.93333333333	-60.79740494559519	-2.5332252060664664	-0.17597097701819361	284.6993694418616	11.862473726744234	-0.9360510843221396	-0.351241605385737	-0.24572033875080038	-0.22793316971522404	-0.46063562824134563	-0.12292701497584634	-0.39868883863162874	-0.23356652161614408	en
Lau2017	398	He has a line of clothing at American Apparel and has appeared in their advertisements .	4.0	-30.63376715994673	-2.1881262257104805	-0.17221615785609806	147.24598315676843	10.517570225483459	-0.9321804371410272	-0.855438118930197	-0.38478465018683455	-0.1427659750230191	-0.15689423393215526	-0.20042803837516995	-0.7241344020860195	-0.39289724155908334	en
Lau2017	399	Larsen/Kincaid arrives in town , meeting Alice's mother , the widow Ellen Bailey ( Dorothy Green ) .	3.05882352941	-59.618855296997936	-4.968237941416494	-0.2976029923636588	140.71130544327482	11.725942120272903	-0.7229341803499874	-0.2498512161348164	-0.4610892253857475	-0.4239906995799204	-0.35821295018041793	-0.27541033676812343	-0.4779582072901838	-0.42230223899040503	en
Lau2017	400	Throughout the times , Norsk Data produced a long string of extremely innovative computers .	3.4375	-57.57443882600637	-4.797869902167197	-0.33972354267195426	111.89994723855236	9.324995603212697	-1.2402578861281222	-0.2148174755554702	-0.4428843884618428	-0.49740245822352835	-0.3083097082003995	-0.3419860760256637	-0.6326532500484784	-0.4966948871217349	en
Lau2017	401	An upgrade of the power station was completed in 2011 which increased the installed generating capacity of each turbine-generator from 283 MW to 365 MW.	3.86666666667	-42.40730380045716	-1.7669709916857148	-0.12641241718625676	293.0605619707827	12.210856748782613	-0.7552264182266566	-0.45188559676760587	-0.37951448381201675	-0.34277724289803385	-0.2504523546599503	-0.12636601756222018	-0.4065640224259668	-0.24582353424117895	en
Lau2017	402	The case has a thin rim and deep extractor groove in comparison to most rimless pistol cartridges .	3.875	-37.420582006685436	-2.3387863754178397	-0.1487627955016054	214.124717881697	13.382794867606062	-0.5808045781326875	-0.41259048455961395	-0.2554980966088235	-0.28610133866602394	-0.1837798959507101	-0.15502385399866733	-0.38374862449178726	-0.26998220087499386	en
Lau2017	403	It has separate jurisdiction , four eparchies , and one archeparchy headed by a major archbishop ( thus the church has its own synod ) .	2.84615384615	-59.073894607514376	-2.9536947303757186	-0.1767867416310059	275.0795269811646	13.75397634905823	-0.8948352921213573	-0.7613096180743341	-0.658805524296891	-0.5066457770510779	-0.3024743823980557	-0.23282709980388167	-0.6248141187883431	-0.45963797393176353	en
Lau2017	404	"She is most well known for portraying Geum Jan-di in the hit KBS drama """" Boys Over Flowers """" ."	4.0	-46.93352406285703	-2.6074180034920573	-0.1506841508283982	264.5360220362929	14.696445668682937	-0.5317029396421419	-0.5784674735920595	-0.2902528369961495	-0.32764357352218065	-0.09371949106515125	-0.11572358204026052	-0.4320167059381329	-0.22648220685410614	en
Lau2017	405	She was the People's Party for Freedom and Democracy Party chair from March 29 , 1969 until March 15 , 1975 .	3.75	-50.5368528512945	-2.8076029361830277	-0.19786159980483767	204.8783105818422	11.382128365657898	-0.4789263216874602	-0.37216096975701396	-0.43792760926042845	-0.26656710234228415	-0.44291609775107	-0.19712782144498014	-0.3888955007617967	-0.3404506798157229	en
Lau2017	406	The receiver is designed to mitigate and retain signal quality in hostile signal conditions and the relatively weak signal levels from distant satellites .	3.41176470588	-98.30111009914617	-4.468232277233917	-0.3548188098418197	178.7448282009383	8.124764918224468	-0.9260216133479464	-0.9242919930118793	-0.6027930483563557	-0.41979494249710636	-0.44480498689481346	-0.3656818873621582	-0.6635413168216203	-0.5823349358941287	en
Lau2017	407	"Thanks to """" Homeless People """" , Żeromski gained the title of the """" spiritual guide of the generation """" ."	3.11764705882	-39.889578860253096	-2.216087714458505	-0.16360260169056395	203.93037539511857	11.32946529972881	-0.5132979689219539	-0.49854548076312943	-0.29442512788230873	-0.1173825624993472	-0.30771533824515135	-0.14659139165567503	-0.3559127850166848	-0.28280169322579873	en
Lau2017	408	"Peter Ustinov said that , before seeing """"uMabatha"""" , he did not truly understand """" Macbeth"""" ."	3.53846153846	-66.80337033534306	-5.138720795026389	-0.2850821305318865	167.52689165163576	12.886683973202752	-0.9560038144198305	-0.6916764739183079	-0.3693279595573555	-0.37564996829442177	-0.2742419122860006	-0.24108990906502056	-0.6723360826318313	-0.5005965657759868	en
Lau2017	409	He became a partner fifteen years after he joined the firm , which became Morgan , Lewis & Bockius .	3.8	-34.514580208808184	-2.3009720139205454	-0.15938205181924142	182.03790995458803	12.135860663639201	-0.302987912866548	-0.4516604771861446	-0.428994450079303	-0.394518961714612	-0.018760564811787013	-0.11466471483437916	-0.39454761337733185	-0.23371021393602992	en
Lau2017	410	Such an alternative description of QCD could provide the physicists with new procedures to calculate many observables more efficiently .	3.64705882353	-55.31845769163738	-3.0732476495354097	-0.20784961456551418	210.82809161649715	11.712671756472064	-0.7826035731327675	-0.7420567711590771	-0.4534319596907475	-0.4332383036964381	-0.3494414813398659	-0.24748853992123238	-0.6028326519197575	-0.4771585815087144	en
Lau2017	411	signaled ) the event associated to the critical section (aka , the thread releasing the critical section , which notifies other waiters by signaling the event ) .	1.46666666667	-88.72738419100642	-4.0330629177730195	-0.27738416194328686	231.14446274287639	10.506566488312563	-0.5433097749076383	-0.771405886521332	-0.6214766681101501	-0.6421549580783369	-0.5521545661014601	-0.27448846033658647	-0.6261003707437836	-0.5125554541566901	en
Lau2017	412	The Act created a $ 700 billion Troubled Asset Relief Program ( TARP ) .	3.875	-23.253509007918183	-2.3253509007918183	-0.11897145746179846	172.20101011810704	17.220101011810705	-0.5677705301514311	-0.37234178232895904	-0.18669152202595307	-0.29639997889977193	-0.04451974814047983	-0.16274558116145882	-0.47005615624019503	-0.293544712309319	en
Lau2017	413	South of Shadwell Basin starting from the west :	2.46666666667	-25.460884922824334	-3.637269274689191	-0.2357290510901111	82.54822470996129	11.79260352999447	-0.6094706752470165	-0.4726715875792285	-0.22148464621548206	-0.04161610802926784	-0.10032309930333155	-0.23010813358779889	-0.6094706752470165	-0.434542303013909	en
Lau2017	414	Communities with a community council are indicated with a' *' :	3.4	-10.786038907244802	-1.1984487674716446	-0.07038768148539375	142.4515543708209	15.827950485646767	-0.2067365606547411	-0.24231935633054033	-0.1478984665952518	-0.1046575835175125	-0.09791113394154535	-0.09032589379510585	-0.22452795849264073	-0.17540299177451146	en
Lau2017	415	Kreis Tuttlingen is traversed between Geisingen and Immendingen , and the final part of the line ends up in Kreis Konstanz .	2.8125	-26.454117831744952	-1.392321991144471	-0.0761846996992481	320.78250495704367	16.883289734581247	-0.5238184229481652	-0.5215681538575966	-0.09253885298039079	-0.2613840312301608	-0.19156264627685582	-0.10209051199360653	-0.3498273652540783	-0.20768613082563522	en
Lau2017	416	"Most of the """"tankōbon """" contain nine chapters of the original manga ."	3.1875	-16.5585727840662	-1.5053247985514728	-0.10555287518115075	140.31610027100913	12.756009115546284	-0.49415331325125655	-0.21785282800693864	-0.11772718829407389	-0.08104734983204623	-0.1513959213399386	-0.10739595989379397	-0.3560030706290976	-0.21243532014485078	en
Lau2017	417	He was born in Nashville , Tennessee during the height of Jesse James' career as an outlaw .	3.9375	-9.565310542406223	-0.6376873694937483	-0.045321990921023056	201.486992059977	13.4324661373318	-0.16275967226475627	-0.14860979452779038	-0.09613145358601308	-0.12552733245853956	-0.027033060084564756	-0.04110657331540824	-0.13583364012618657	-0.08659851892096926	en
Lau2017	418	Jet Airways planned to attract more passengers by subsequently lowering the fares , which was followed by SpiceJet again .	3.35294117647	-42.535267363185994	-2.5020745507756468	-0.17268689363120218	203.7791255172963	11.98700738337037	-0.6033059638222007	-0.5508351708951702	-0.4030230655551223	-0.29664037826191864	-0.199061639972827	-0.17976009844213559	-0.463451144633603	-0.3382495346157513	en
Lau2017	419	All lie within the Okataina caldera , along its western edge .	3.5	-43.55258268904436	-4.8391758543382615	-0.2665045031174549	119.86898122295341	13.318775691439267	-0.8488223525955865	-0.2236217719577236	-0.14727825918954657	-0.1474258301481411	-0.12990505603411673	-0.18126062548894487	-0.536222062276655	-0.3417870534727494	en
Lau2017	420	"He wrote over 20 books including """" The Mad Morality """" and """" Christian Anarchy : Jesus' Primacy Over the Powers """" ."	3.77777777778	-53.21841861051507	-2.6609209305257537	-0.15473530663157897	290.7135499170482	14.535677495852411	-0.9178291384688227	-0.5689271179845201	-0.948696785349579	-0.3251356714803167	-0.2794013674570943	-0.2020073740627531	-0.6079980161480666	-0.38439208801951463	en
Lau2017	421	"After releasing their first album """" Padaya Vverkh"""" , Komu Vnyz and the rest of the Chervona Ruta winners toured in Canada , Poland , and many Ukrainian cities ."	3.76470588235	-167.44336381345056	-6.697734552538022	-0.36101940810517824	296.36373368383454	11.854549347353382	-1.0217668383890823	-0.7340059244806459	-0.5058323773308752	-0.9654657387163003	-0.4206771603827996	-0.26115134212305596	-0.7069238087261877	-0.49500042047815224	en
Lau2017	422	The race was stopped after 20 laps due to an accident involving Niklas Ajo .	3.94117647059	-36.98753236416087	-2.8451947972431437	-0.17169680135767515	178.43600535864869	13.7258465660499	-0.5891458081972138	-0.16976130150546762	-0.4838616325426909	-0.06338164017082046	-0.0354415538701718	-0.10715526872434024	-0.4142562474151241	-0.2275256558397707	en
Lau2017	423	Peanut butter then became a vast food industry .	3.52631578947	-39.03073202073574	-5.575818860105106	-0.4249712123326433	52.81250556351904	7.544643651931291	-0.8093127448196822	-0.5335942625316379	-0.5633345181284088	-0.41303230632202337	-0.3301584544319518	-0.3933041772039423	-0.8093127448196822	-0.6354138418265763	en
Lau2017	424	Making a return in Jungledyret 3 , he has turned over a new leaf and wishes to keep Hugo safe .	2.94444444444	-124.29871569859097	-6.905484205477276	-0.549541349288374	101.88756829905728	5.660420461058738	-1.670698935618597	-0.8623917613563655	-1.4337739767371172	-0.9515951289891166	-0.33889076143627456	-0.37524978478503684	-1.2296149506752991	-0.7069766470922461	en
Lau2017	425	Stow Creek dates back to January 19 , 1748 , when it was formed as one of six precincts in the newly created Cumberland County .	3.94444444444	-62.34914083732292	-2.8340518562419508	-0.2008446677638475	248.08549271059303	11.276613305026956	-0.5854747344083292	-0.318623944044384	-0.48783031821986444	-0.18712572885198575	-0.4507617381154774	-0.15118800885401026	-0.4059632927280081	-0.30121524391711857	en
Lau2017	426	"Ron Wells added : """" This movie is every bit as painful as it sounds . "	3.88888888889	-36.94957046202035	-2.842274650924642	-0.22769290598899825	125.32852204827373	9.640655542174901	-0.7028219262322245	-0.6305534872898526	-0.43585532003641475	-0.32150222603490586	-0.14001645533823937	-0.1787627193951168	-0.5897435778528307	-0.38389660127725883	en
Lau2017	427	Hydration , the addition of water across the double bond of alkenes , yields alcohols .	3.125	-29.13138051435817	-2.427615042863181	-0.15727962544815574	156.0889265111108	13.007410542592567	-0.7105789310349577	-0.45558027722588257	-0.4009566161118449	-0.1897530813292762	-0.05312049595348948	-0.185277478734197	-0.5223719414575617	-0.3135829620969502	en
Lau2017	428	The congregation planted several PCA churches in the Nashville community .	3.5	-51.20550537109375	-5.689500596788195	-0.3416523549670146	98.67054443994141	10.963393826660157	-0.7124036564033382	-0.6985465442036928	-0.22882158253396762	-0.39622520048838733	-0.38159035994496265	-0.3164482895148617	-0.7054751003035156	-0.5089992459073466	en
Lau2017	429	His 1994 season was interrupted by a broken leg but he bounced back to make the New Zealand Residents in 1995 .	4.0	-44.9693942453996	-2.24846971226998	-0.18501329536274627	198.0909445115009	9.904547225575046	-0.776316976180434	-0.44882623485069195	-0.4830130675448865	-0.29061054273028686	-0.23063869390808642	-0.14410843179024674	-0.44588110304287715	-0.28404845980756555	en
Lau2017	430	The forest is leased to the state of Kentucky by the United States Army Corps of Engineers .	4.0	-19.501782769149486	-1.2188614230718429	-0.10441160550110008	167.27613981479178	10.454758738424486	-0.5455289867632619	-0.32524517353868726	-0.09407247088483167	-0.12072911904475096	-0.11725875339828705	-0.08322150814655108	-0.271393937557883	-0.16637126393093735	en
Lau2017	431	The Committee received , discussed , and sent manuscripts out for critical review .	3.93333333333	-46.73450898192823	-4.673450898192823	-0.3615240784108197	82.53629695543242	8.253629695543243	-0.6835500935621084	-0.39220174263459145	-0.5004059482523232	-0.4523880816860205	-0.45864574459934543	-0.32306877719275484	-0.5378759180983499	-0.4974383221468778	en
Lau2017	432	"All of the poems are in triadic stanza form , sometimes """" with a short fourth line to fill out the measure . "	3.5	-54.37136884467998	-2.718568442233999	-0.20188413980229483	214.94829587948243	10.747414793974121	-0.8048424615356006	-0.6569185743554812	-0.40591190345694544	-0.5041487729189069	-0.24378537861132005	-0.20781216951340026	-0.5231214181756508	-0.3566163070666573	en
Lau2017	433	Males had a median income of $ 38,929 versus $ 30,327 for females .	3.94444444444	-25.403846135036474	-2.5403846135036474	-0.14980266736957565	144.17822193564126	14.417822193564126	-0.33924985078133224	-0.321502586740836	-0.00011388305976304082	-1.2080247236454906e-05	-5.712071379267776e-06	-0.06608912774178696	-0.33037621876108414	-0.13217682258010938	en
Lau2017	434	The story is notable for the introduction of recurring foes , the Yeti .	3.16666666667	-24.306708545424044	-2.209700776856731	-0.15589797416576193	131.60749544275225	11.964317767522932	-0.5140779925033554	-0.12481650960302254	-0.2675794457784291	-0.10934952419488479	-0.3194733419853375	-0.14255788108804945	-0.31944725105318894	-0.26705936281300585	en
Lau2017	435	It is also the location of the University of Bergen and Bergen Cathedral .	3.83333333333	-7.325922854244709	-0.610493571187059	-0.04305819990608455	162.81409391894798	13.567841159912332	-0.23048404842145062	-0.12131307658460355	-0.05415821211309284	-0.01948400585938651	-0.002149813549567877	-0.038947815120122777	-0.13531844570638235	-0.07332122676842324	en
Lau2017	436	He argued that in order to maintain their independence , provinces needed exclusive jurisdiction over such sources of revenue as gasoline , electricity and amusement taxes .	3.82352941176	-73.51848900185723	-3.19645604355901	-0.24646550308007203	224.7727042203133	9.772726270448404	-0.8484364410278993	-0.9506688139684923	-0.5043337898370693	-0.4352317126628852	-0.3269218742069076	-0.19021610039610298	-0.6131185263406508	-0.38684017570466306	en
Lau2017	437	Mianzhu ( ) is a county-level city of Deyang , Sichuan province in Southwest China .	2.875	-31.270157538470812	-2.8427415944064376	-0.15216446692699284	174.23220559519004	15.83929141774455	-0.313357341035024	-0.4832460380744253	-0.605064269286409	-0.2681580141903815	-0.13056913401496265	-0.1753827471533841	-0.39830168955472467	-0.3600789593202405	en
Lau2017	438	The free-standing tombs are usually variations of either a flat-topped storage chest , or a tub with sloping sides and a convex lid of tapered decks .	3.55555555556	-104.50036432634806	-4.354181846931169	-0.2397955398302188	331.2890769632477	13.80371154013532	-0.9370530033269051	-0.8802446572379921	-0.2994178360431975	-0.6107672224682563	-0.6117732740296391	-0.258472331588859	-0.6567484636655353	-0.5044800950205681	en
Lau2017	439	A boy named Thomas commits suicide , and he writes a letter to Juli , who Thomas has an unrequited love for .	3.0	-30.80306267114429	-1.6212138247970678	-0.10926556579093423	251.10700156704428	13.216157977212857	-0.2924633766738207	-0.47419951915515635	-0.2374888010322896	-0.25639779041087185	-0.22050580226464614	-0.09936984240556294	-0.31513737181803464	-0.20351484720117533	en
Lau2017	440	This story does not stand up well under scrutiny .	4.0	-29.831993234343827	-3.7289991542929783	-0.2979173421235921	70.30314163795882	8.787892704744852	-0.49104841552430833	-0.4372798808487215	-0.5354013684921622	-0.1758786384178336	-0.2701868064531843	-0.2932336154356538	-0.4641641481865149	-0.40990207582075644	en
Lau2017	441	The Cedar Rapids Museum of Art suffered minor damage .	4.0	-9.413909194234293	-1.1767386492792866	-0.07690551064981338	112.99486378824037	14.124357973530046	-0.30142311744185235	-0.1395710801033757	-0.06101640848981872	-0.022289394369051477	-0.01899750239900747	-0.07059654919549513	-0.22049709877261403	-0.13107500010102457	en
Lau2017	442	Republican State Senator Bill Ratliff , a former Lieutenant Governor , supported Homer's 2006 bid for re-election .	3.86666666667	-28.611462608599254	-2.0436759006142324	-0.10677046607542591	239.36023087812998	17.097159348437856	-0.32620492130742285	-0.3327911837227696	-0.2879033502260824	-0.15374100111489958	-0.04612450859047909	-0.0970615657530254	-0.3156331517520916	-0.1855734624948395	en
Lau2017	443	Private Kim found Ma drooling at his post , and Ma walked eerily towards him .	3.625	-50.945033249149674	-3.9188487114730517	-0.23872024033325911	162.46390592596677	12.497223532766675	-0.9739093742401199	-0.7243406040517881	-0.47290363249387435	-0.3334935467693588	-0.31632262312552256	-0.29569532773260976	-0.7237178702619275	-0.5014071108689014	en
Lau2017	444	The denomination was established in 1919 as a merger out of Jönköping Mission Society , Jönköpingskretsens kristliga ungdomsförbund , Skandinaviska Alliansmissionen i Sverige .	1.93333333333	-151.29987088456983	-7.564993544228491	-0.35279322252532397	277.56287710574713	13.878143855287357	-1.2388064467809714	-0.9225284081133723	-0.49170312222038015	-0.4807295374938548	-0.7066743821484891	-0.29298713519285513	-0.7680883793514136	-0.553462138112647	en
Lau2017	445	Pablo De Blasis is known for his playmaking , dribbling and speed .	4.0	-25.267138860552222	-2.526713886055222	-0.13498885511007744	161.912305249467	16.1912305249467	-0.3622165578227754	-0.4127563218620808	-0.23831458192963084	-0.11461648959614659	-0.020604429072521045	-0.11949100779684825	-0.3874864398424281	-0.22970167605663097	en
Lau2017	446	It and all their songs are sung entirely in a local version of the dialect , which is somewhat exaggerated and distorted .	3.4375	-51.88900141790509	-2.5944500708952547	-0.2252206793861049	178.50281499673986	8.925140749836993	-1.5663604315677664	-0.6880674507225353	-0.37085993578459076	-0.3981272534151854	-0.21418993344320283	-0.2384385612115704	-0.6475210009866561	-0.4359187346039885	en
Lau2017	447	He incorporated some of these characteristics into his own work .	4.0	-14.227791548320965	-1.5808657275912184	-0.13814003140836112	88.76763565164569	9.863070627960631	-0.41670786562075385	-0.22108228926375453	-0.19759305908020627	-0.17516964695252446	-0.04546184025977261	-0.12235660127544477	-0.3188950774422542	-0.2526382152293098	en
Lau2017	448	It deals with the aftermath of World War One and the Treaty of Versailles , marking the centenary of the war's outbreak .	3.75	-14.739461315086373	-0.7369730657543186	-0.04911008215395074	285.39160482487597	14.269580241243798	-0.493147593113116	-0.17757234383638723	-0.10318804511463825	-0.08706679833132032	-0.07500273226146378	-0.04902672507291398	-0.18719550253138512	-0.09752640913347256	en
Lau2017	449	This led to an unsuccessful motion to dissolve the party in May 1983 .	4.0	-24.74862093444972	-2.0623850778708097	-0.1754463415011775	116.31229103836347	9.692690919863622	-0.5612921854251296	-0.4394925108643081	-0.3728365442980082	-0.2636021825847578	-0.03138918898716819	-0.1431555347475588	-0.4578737468624819	-0.2825736233537205	en
Lau2017	450	At April 2014 tiger Zhorik was five years .	2.125	-80.31564545631409	-11.473663636616298	-0.6770344256550248	38.31295364130109	5.473279091614442	-0.7407447730915905	-1.0519343875797216	-0.7213315773285562	-0.6611571113583881	-0.6508114472988697	-0.6278388295165634	-0.7407447730915905	-0.8380035793332894	en
Lau2017	451	He was the first person to show evidence that Black-necked Grebes breed in Britain .	3.6875	-58.03990629260079	-4.464608176353907	-0.2988443163197931	136.1746165310233	10.474970502386409	-0.31291578146384635	-0.862256231522812	-0.2724953923556518	-0.539512878765001	-0.41076208510841694	-0.2590173720390885	-0.48255580178077	-0.4995564743405077	en
Lau2017	452	Lady Gaga - Seen performing day-to-day tasks , such as ironing or mowing the lawn , while wearing her outrageous costumes .	2.76923076923	-41.09956257457816	-2.417621327916362	-0.13024172112188726	274.4641617109368	16.144950688878637	-0.48659916416578897	-0.3423373249444965	-0.15256873353179462	-0.23581295060870877	-0.3327556675147384	-0.14569832108872668	-0.30432954331269724	-0.267643034283317	en
Lau2017	453	After completing undergraduate and masters' degrees , she worked in the corporate world for several years .	3.86666666667	-18.368203768273816	-1.312014554876701	-0.09441162273677656	176.18627200305272	12.584733714503766	-0.2704565006616143	-0.19783694096246054	-0.26759477432567225	-0.24415465055090144	-0.2602484539071538	-0.09410351120697061	-0.24529607198324901	-0.1820163328572206	en
Lau2017	454	"To promote her 2011 Christmas album , """" Heavenly Christmas """" , Evancho gave the following concerts , each with a locally-arranged orchestra :"	3.5	-64.56740520801395	-3.3982844846323133	-0.20891086638980755	244.4993576837611	12.868387246513743	-0.5800593096231128	-0.40367724402510335	-0.49798661093673496	-0.2131268016453383	-0.24392970904538488	-0.14884292960398585	-0.42371249155757235	-0.28913275678700845	en
Lau2017	455	Williams set off on a run , but Gerhart recovered to bring him down at the Minnesota 12-yard line .	3.5625	-49.705589148856234	-2.9238581852268375	-0.20735014745232927	190.01253866334497	11.177208156667351	-0.9898996012230877	-0.4284504978694441	-0.159494318517702	-0.1292813118486606	-0.3476554619010205	-0.206814438835391	-0.4267814323647236	-0.3640360692700704	en
