exp	item	text	language	mean_rating	LogProb	MeanLP	NormLPDiv	NormLPSub	SLOR	WordLPMin-1	WordLPMin-2	WordLPMin-3	WordLPMin-4	WordLPMin-5	WordLPMean	WordLPMeanQ1	WordLPMeanQ2
Lau2017	235	Given this approach , language and literacy intervention take place constantly , while simultaneously strengthening the bond between parent and child .	en	3.41176470588	-130.6387376561761	-7.257707647565338	-0.566626918836957	99.91638302944469	5.550910168302483	-1.0720876740436702	-0.7597105403840018	-0.7809613378154027	-0.9717576584389234	-0.6026335633216549	-0.5491319151117877	-0.8961293026704995	-0.7394105195324303
Lau2017	236	This temple is made of a fine grained grey sand stone .	en	3.85714285714	-75.90427859593183	-7.5904278595931824	-0.5090790818148831	73.19687544349691	7.319687544349691	-0.9619814926028918	-0.2851430037140955	-0.6279584428034164	-0.6746069629280987	-0.5100251884049656	-0.5302156507141051	-0.6235622481584937	-0.6119430180906936
Lau2017	237	and is currently held by two Labour Councillors .	en	2.55555555556	-54.685313787311316	-7.812187683901617	-0.4962279391775593	55.51669111782549	7.93095587397507	-0.31743133046692645	-0.7048705899667004	-0.6568620430294021	-0.9036125810707857	-0.610880363008352	-0.5549995514317227	-0.31743133046692645	-0.5597213211543429
Lau2017	238	The following order of battle lists the significant military units that participated in the battle , or were available as reserve .	en	3.5	-114.56095011532307	-6.029523690280161	-0.5263747514498864	103.08047322378602	5.4252880644097905	-0.9691043525846575	-0.9728170483091744	-0.8531822998914387	-0.8509159340269221	-0.5801704076359332	-0.5080414775514039	-0.9115049087030482	-0.6941205993478321
Lau2017	239	And now he is the coach of KK Bosna .	en	3.57142857143	-77.3293280005455	-9.666166000068188	-0.6924476839059068	34.34600834306394	4.293251042882993	-0.6633710784627233	-1.0522048019346564	-0.5975621424633251	-0.7169842087051387	-1.0290678381254301	-0.6625007287832042	-0.8577879401986899	-0.7575305578914608
Lau2017	240	Guided by Raymond , the army marched through Anatolia , skirmishing with the Turks at Kastamonu and between Merzifon and Amasya .	en	3.33333333333	-201.16838440299034	-11.176021355721685	-0.5992684028616232	134.52157262189564	7.473420701216424	-0.9654573604339917	-0.9270866330839014	-0.6411542214465608	-0.4318575661211582	-0.36713069100990375	-0.5348310913304521	-0.7413889452714031	-0.7069617780614009
Lau2017	241	According to the United States Census Bureau , the township has a total area of ; of it is land and of it ( 5.00 % ) is water .	en	2.0	-125.59513466060162	-5.460658028721809	-0.4818371803165529	135.06373474854047	5.872336293414803	-0.4324246133615102	-0.792650841520562	-1.4047445111796169	-0.795184920100272	-1.2682685757740213	-0.5169054328380505	-0.9386546923871965	-0.7594589657792287
Lau2017	242	Desperately trying to find Nina , Marco meets Theo on the mountainside where Theo sets his dog onto Marco .	en	3.0	-144.0911576524377	-8.475950450143394	-0.5515845394696448	117.14016291898929	6.890597818764076	-1.0318799800422453	-0.7752677494178902	-0.37314114322882475	-0.691483507091999	-0.5850810053275899	-0.5252777657355316	-0.7179430949452398	-0.678002568534571
Lau2017	243	The Trust was established by the Pastoral Measure of 1968 .	en	3.8	-81.33140075206757	-9.036822305785286	-0.6217583722700342	49.47729339567243	5.497477043963603	-0.4406100360828399	-0.9531505919257541	-0.9328638795795872	-0.8625940212663484	-0.7725986109240388	-0.6220508369291697	-0.696880314004297	-0.7973046322136323
Lau2017	244	No penalties attach to a failure or refusal to recite the pledge .The pledge is made voluntarily and no penalties are imposed for noncompliance . 	en	3.21428571429	-149.84781429171562	-6.515122360509375	-0.4418948682045594	189.2550472114167	8.228480313539857	-0.5486755069779298	-0.9161453786548482	-0.945286506563203	-0.7883416705209647	-0.45223340229725884	-0.4366427205099143	-0.7301364930028409	-0.61099596111507
Lau2017	245	Guests have been from both the sports and entertainment worlds .	en	3.94444444444	-48.15610361099243	-5.350678178999159	-0.4723612545920935	53.79151199642551	5.976834666269501	-0.853115147185548	-1.112997346492963	-0.6086052700769051	-0.6084376024622271	-0.6465875027311264	-0.5087007185218753	-0.9830562468392555	-0.7957888415544108
Lau2017	246	Zhu became more apprehensive , and , in 904 , he had his adoptive son Zhu Yougong ( 朱友恭 ) and officer Shi Shucong ( 氏叔琮 ) assassinate the emperor .	en	3.42857142857	-291.3742755483836	-13.244285252199255	-0.670432403289421	143.23221739375327	6.510555336079694	-1.2884381525065831	-1.0647397797655211	-0.6673973692197841	-0.594868253044748	-0.4790254117964742	-0.6443380878290239	-0.818893793266622	-0.7653684965222222
Lau2017	247	Mesocyclops is a genus of copepod crustaceans in the family Cyclopidae .	en	3.8125	-72.67349217832088	-7.267349217832089	-0.4101003506420376	104.53555449658688	10.453555449658689	-0.49053861823198286	-0.4585998350946062	-0.27707694834444446	-0.43257648208802946	-0.8300268733465421	-0.4154541574817404	-0.47456922666329454	-0.497763751421121
Lau2017	248	Richard Hargrave Colless ( born 12 November 1952 ) is an Australian politician and National Party of Australia member of the New South Wales Legislative Council .	en	3.8	-144.59747245482868	-6.286846628470812	-0.42108834299880077	198.79240014309426	8.643147832308445	-0.7325057096979262	-0.4926287284713734	-1.1845630533182219	-0.7717296710696816	-1.6582664354316565	-0.41946678733017506	-0.967938719597772	-0.687809967438377
Lau2017	249	Also in that eight-team league were Joe DiMaggio , Joe Gordon , and Stan Musial .	en	3.88235294118	-104.76796344231116	-8.730663620192596	-0.46100299755895635	122.49295242388706	10.207746035323922	-0.5328391705713826	-0.7735714956298145	-0.7019273623421192	-0.6477137868311315	-1.1029578142306837	-0.5875718557969097	-0.6694460095144388	-0.6588858232452649
Lau2017	250	"Their first title , """" Homeworld """" , was released on September 28 , 1999 to critical acclaim and successful sales ."	en	3.93333333333	-113.2429166585207	-6.661348038736512	-0.4682171572150876	128.61690183270912	7.5657001078064186	-0.5535639958058249	-0.8091317080995766	-0.8158254166984815	-0.789906485575071	-0.7323296316500867	-0.4959670232995297	-0.7421069015447386	-0.7479651548872395
Lau2017	251	Thousands of posters were distributed to hotels and bottle shops in Australia before the mistake was discovered by Coca-Cola management .	en	3.88888888889	-132.65688388512353	-6.981941257111765	-0.5227633649921509	121.10398148675526	6.373893762460803	-1.1004745213086036	-1.0738810450047058	-0.3822810000355805	-0.7198264333282148	-0.8213022722955473	-0.5069498402887429	-0.8191157499192762	-0.7480197332475007
Lau2017	252	The carpark building opened on June 1 , 2013 .	en	4.0	-57.94862651824951	-8.278375216892787	-0.5217578327392371	53.1155930911012	7.587941870157315	-0.5719746658769579	-0.7880793025287445	-0.5886787923853518	-0.3626497529494666	-0.3021033149710136	-0.4987641576405177	-0.5719746658769579	-0.6495775869303514
Lau2017	253	He gained fame for healing paralytics and for his prophetic abilities , obtained through a state of religious ecstasy .	en	3.26666666667	-135.55843433737755	-7.974025549257503	-0.5584221522289187	107.1941745917305	6.3055396818665	-0.517338681394188	-1.1551345076252408	-0.8721186528751117	-0.8134206928268751	-1.1122384752234855	-0.5484922469003896	-0.8395031336803539	-0.7521345204785562
Lau2017	254	It was produced in 1910 and released on 7 February 1913 .	en	3.83333333333	-64.17931580543518	-6.417931580543518	-0.532972582245967	56.23835283894624	5.623835283894624	-0.9200326787647926	-0.5982566081171952	-0.8128858131446779	-0.5310927686792191	-0.6318601159078314	-0.5362558601516546	-0.7591446434409939	-0.6988255969227433
Lau2017	255	On land , the workmen also built walls and watchtowers , a Greek–style theatre and a temple to Ares — the Greek god of war .	en	3.77777777778	-173.58223360951524	-7.890101527705238	-0.4847721724964256	184.4874813157884	8.385794605263108	-0.815329568265737	-0.4830190992779983	-0.4605765182113884	-0.9917646031248515	-0.4766773769134408	-0.4935242088797614	-0.6454734331586832	-0.5652981319654651
Lau2017	256	14 of the seats being contested were in Kendal , with the Liberal Democrats defending 9 of the 18 seats which were up for election .	en	3.27777777778	-135.74009098112583	-5.901743086135906	-0.48403374485304196	144.69509029396903	6.29109088234648	-1.0211600479275158	-0.4035218243708404	-0.5976706190470402	-0.5216146575791593	-0.7898626878845211	-0.5086294162130437	-0.6667659673618154	-0.7121844946126852
Lau2017	257	They are nocturnal , and will hunt and breed at night .	en	3.86666666667	-56.32332829013467	-6.258147587792741	-0.4428323269441138	70.86550789716286	7.873945321906984	-0.4477000445265491	-0.4967382953182894	-0.44895833506978466	-0.6155346064375392	-0.5505207078626667	-0.4563550613487528	-0.47221916992241925	-0.5022328203380406
Lau2017	258	The first store opened in 1885 and a railway siding was constructed .	en	3.76470588235	-86.65165555477142	-7.877423232251948	-0.48700125345270984	91.2773640122916	8.2979421829356	-0.46901509923154566	-0.796734536164617	-0.92479713751557	-0.32317376701924017	-1.22771525865848	-0.5213868689202527	-0.6328748176980813	-0.7482871597178906
Lau2017	259	Solemnity does not suit them and fanatical monomanias are unimaginable in this context .	en	3.21428571429	-120.88856449723244	-10.074047041436037	-0.6388458487903899	68.3410669171792	5.695088909764934	-0.8434378813483542	-0.5299234299499748	-0.8293227639618393	-0.7450453103138646	-0.8114752102819437	-0.5923423930661811	-0.7342280250867228	-0.7150469391276276
Lau2017	260	For those who do experience this phobia in an extreme manner , specific coping treatments have been found to help them .	en	3.64705882353	-126.37158519029617	-6.651136062647167	-0.5087919681218	122.00416188919385	6.4212716783786234	-1.1851987604784422	-0.33718116936882975	-0.7509045367251193	-0.8155199356412872	-0.5927108547206669	-0.5180555640700577	-0.7722011005534196	-0.6871078693740373
Lau2017	261	The Afghan forces had been firing at the posts during night and , after reconnaissance sorties , PAF aircraft destroyed the Afghan positions .	en	3.17647058824	-158.9666819423437	-7.948334097117185	-0.5102053976061587	152.60721101959314	7.630360550979657	-0.5829409538902232	-0.8356127926828116	-0.38398785485314696	-0.8879642904940803	-0.6078306808510724	-0.500099843228113	-0.6596673145542669	-0.5986042944723442
Lau2017	262	The Communist Combatant Cells (CCC ) was founded in 1982 in Belgium by Pierre Carette .	en	3.76470588235	-125.89014834165573	-9.683857564742748	-0.5066950379799106	122.56333729647878	9.42794902280606	-0.5904260338973593	-0.527892579025515	-0.9054449875513504	-0.8294992577721342	-0.5821482706704054	-0.5083442480819594	-0.6745878668247416	-0.6627729601875546
Lau2017	263	Often , in fact , high rank is only secured or sustained by o'ercrowing generosity . 	en	2.83333333333	-140.49525701999664	-11.70793808499972	-0.8103519336676829	32.880348297695264	2.7400290248079386	-0.9956141656454781	-0.8842706353108077	-1.2875989143580875	-0.7768947540983411	-0.6986608633224667	-0.7765164046348318	-1.0558279051047912	-0.8823500155385787
Lau2017	264	It got two representatives elected to public office in the 1991 local elections , in a county and municipal council respectively .	en	3.22222222222	-130.010315656662	-6.842648192455894	-0.5674215674384925	99.11441825778317	5.216548329357009	-0.805067436377297	-0.8689137674838825	-0.8895676574789895	-0.6598956438039427	-0.7646755572264897	-0.6069879541343272	-0.8058611262860279	-0.8247847055281983
Lau2017	265	John King later told Hood about Controller's manufacturing of the discord amongst Hood's villain allies .	en	2.5625	-169.55569636821747	-12.111121169158391	-0.688203806911615	76.81855304071274	5.487039502908053	-0.7388040964195247	-0.9271477748787429	-0.9191550563893516	-1.0295617395100296	-0.8353249782736792	-0.6886649965687431	-0.8617023092292063	-0.7973117260987185
Lau2017	266	"Chamberlain wrote to Ashley on 26 April 1904 , saying his book was """" the best manual we have """" ."	en	3.86666666667	-132.07323288917542	-7.337401827176412	-0.5973407837075955	89.02875192662555	4.9460417737014195	-0.8116705660005589	-0.9472034783108231	-0.6716353567919742	-0.7531618344056776	-0.721817248721618	-0.6117357803492962	-0.7959178088772585	-0.8178490825124405
Lau2017	267	Spence married in 1958 ; she and her husband , a dentist ,	en	1.92307692308	-53.559600949287415	-5.951066772143046	-0.4968495615492205	54.23882556493528	6.0265361738816985	-0.9516304806634555	-0.4218828147977619	-0.3468420759295718	-0.9598596100466594	-0.8422809142058474	-0.5621660139668655	-0.6867566477306086	-0.6700537453593621
Lau2017	268	In 1995 , a sales and production company was founded in Tianjin/China , to ensure the company ’s presence on the Asian market .	en	3.55555555556	-154.96007296442986	-7.748003648221493	-0.5621085463456693	120.71634927081755	6.0358174635408774	-0.9492930838282357	-0.43392174517767307	-0.9444492682284918	-0.9227757273646795	-0.618555191857661	-0.5382414989956992	-0.7737990032913482	-0.681402575395839
Lau2017	269	Volkswagen was an early adopter of passive restraint systems .	en	3.95	-49.10157227423042	-6.137696534278803	-0.3956422959490555	75.00440116939993	9.37555014617499	-0.6750797837605287	-0.5881937444826729	-0.7694680833059893	-0.796345649887682	-0.3646579532901817	-0.45937377012417757	-0.6316367641216007	-0.7072718153592181
Lau2017	270	Main was situated south of Dempster and north of Oakton .	en	3.82352941176	-78.01163944602013	-8.66795993844668	-0.5145262174477077	73.60675588666982	8.178528431852202	-0.5142999252133241	-0.47975347872890844	-0.7124241596615046	-1.116904152347795	-0.6020645090612304	-0.4854148262482308	-0.4970267019711163	-0.705845428987883
Lau2017	271	Harold` s batman Private Albert Scriven wrote to his widow Mabel on 16 September describing what happened :	en	2.5	-162.7592956572771	-10.17245597857982	-0.5770664489710756	119.2867251215797	7.455420320098732	-0.5324889914622956	-1.1844480390969763	-0.4836828188312223	-0.8905399030542893	-0.33214215006697717	-0.6380388961264853	-0.7727899381111958	-0.7634029568966885
Lau2017	272	It is told that , in case of great cataclysm , life will remain only in these seven areas of the world .	en	3.5	-121.4181672334671	-6.390429854393005	-0.5484335488964442	99.97267852676083	5.261719922461096	-0.3753994747593204	-0.9445446251444947	-0.8464019576053934	-0.8110191550736846	-0.8787448232919474	-0.5495524872329337	-0.7443413031457232	-0.7247343394362366
Lau2017	273	The diesel-alternators were started using air motors powered from the train's air system , since APT carried few batteries .	en	3.57142857143	-189.1504611968994	-11.126497717464671	-0.6421388728636312	105.41270759769344	6.200747505746673	-0.9889775812910568	-0.569513613597562	-0.6807220007971462	-0.3209626451098957	-0.7623907076762618	-0.6530900220319648	-0.6400439601989152	-0.6968445421933965
Lau2017	274	Danmarks Radio has an office in the city .	en	3.94117647059	-45.58365309238434	-6.511950441769192	-0.6089519881221482	29.27225341832866	4.181750488332666	-0.8170321106951102	-0.6342602898681093	-0.8313611713989271	-0.6406896517704868	-0.3968644531983721	-0.5745821158643682	-0.8170321106951102	-0.7608845239873823
Lau2017	275	He said the state might ask the company that prepared the ship for its sinking to correct its position .	en	2.9375	-115.40889173746109	-6.411605096525616	-0.5857857059525782	81.60665603830509	4.533703113239172	-0.8540687630320457	-0.7647931808274278	-0.5927550902641491	-0.6631636675733249	-0.7084109532274981	-0.5501588273866701	-0.7186951754242369	-0.7262908350572229
Lau2017	276	"The initial radio report indicated """"five wounded and one martyred """" with Major Zembiec having been killed and his men saved by his warning ."	en	3.47058823529	-236.29285734245786	-10.273602493150342	-0.65503247036902	124.44171389084238	5.410509299601842	-0.906518122083407	-0.8377688577918281	-0.9919691262526702	-0.40129578746402716	-0.9464060645118052	-0.6191474033380714	-0.8167915916207475	-0.7888288882687806
Lau2017	277	The Alabama International Auto Show features Hundreds of vehicles representing over 36 domestic and imported cars and trucks .	en	3.77777777778	-126.35644094645977	-7.432731820379987	-0.5300902594570103	112.01134395849402	6.588902585793766	-0.9450335563188311	-0.8815841859602443	-0.838593274580168	-0.8178270553991641	-0.5969334818427827	-0.4985172149233965	-0.870759518064602	-0.747664893507065
Lau2017	278	Kublai's victories left Alghu as Ariq Böke's only standing ally .	en	3.77777777778	-157.08175659179688	-17.453528510199654	-0.8139148526930473	35.91356235594239	3.9903958173269323	-0.9379638910385464	-0.9188104965716503	-0.7473893078873011	-0.7353874533512204	-0.7611801442946365	-0.7925054564351554	-0.9283871938050983	-0.8348877872121795
Lau2017	279	Sá plummeted on the rankings after a horrible losing streak and only a second round in Wimbledon , failing to retain his points .	en	2.9375	-167.95240130648017	-7.997733395546675	-0.599048419937615	112.41291761710659	5.352996077005075	-1.2263344683157589	-0.3625740959931892	-0.7202361058040696	-0.6896319563957125	-0.72147184987683	-0.615380332235017	-0.744049695277112	-0.7662411935134058
Lau2017	280	John Weddell ( 1583–1642 ) was an English sea captain who served for both the Muscovy Company and the East India Company .	en	4.0	-135.8554211948067	-7.150285326042457	-0.4527330048280329	164.22303508299507	8.643317635947108	-0.8952840438895533	-0.528949525698387	-0.4162833524150642	-0.957138075212285	-0.9909168267440907	-0.38842164663074885	-0.6994137493038224	-0.6629816284339354
Lau2017	281	During this time he used several stage names , including Don Maxwell and Chester Ladd .	en	4.0	-106.27881169319153	-8.175293207168579	-0.5609331570706132	83.1890604650817	6.399158497313977	-0.8295670527375326	-0.3814110595440296	-1.0391558939297185	-0.6484305128266542	-0.7848044407013839	-0.5731648901883988	-0.7500446687370935	-0.7142824475769282
Lau2017	282	He played three seasons in the NFL , one with the Seattle Seahawks and two with the Miami Dolphins .	en	3.94444444444	-48.762127983383834	-2.868360469610814	-0.24524901386893616	150.06488140652084	8.827345965089462	-0.8176365994635993	-0.5864279265174194	-0.5974974392160887	-0.3224566475937165	-0.3044078596300257	-0.24665552879355382	-0.581004653197706	-0.42063650785166795
Lau2017	283	The tail of a traditional lionhead can be fully separated , partially separated , or webbed .	en	3.76470588235	-109.38293328136206	-8.414071790874004	-0.5234342104878417	99.58875998915795	7.660673845319843	-0.46270386281076475	-0.4455912563509414	-0.9341512410552177	-0.764642292336035	-0.7797163943214398	-0.5120751183649286	-0.6141487867389747	-0.6959492174822732
Lau2017	284	Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .	en	2.61111111111	-129.08978140354156	-8.068111337721348	-0.6207175021968769	78.87886930577471	4.92992933161092	-0.48310716649399693	-1.304856135178647	-0.7928498752143164	-0.6292877810736272	-0.7989243659724056	-0.6717183347405986	-0.8025252394901469	-0.76539882447188
Lau2017	285	Seadrift is a city in Calhoun County , Texas , United States .	en	3.8125	-54.93600689340383	-6.104000765933758	-0.431038882082787	72.5142282871259	8.057136476347322	-0.5613188915886244	-0.7442899669317897	-0.6208228498116124	-0.8037479560157428	-0.3030757538080057	-0.41537219268327985	-0.6528044292602071	-0.6825449160869423
Lau2017	286	In it Mayr uses in a creative manner the historical sources of which he has excellent knowledge .	en	3.08333333333	-128.11531233787537	-8.00720702111721	-0.6236509831372432	77.31258852648	4.832036782905	-0.6948005000206403	-0.9137906939622215	-0.7873428876386208	-0.6337907546156101	-1.4596799591547953	-0.6280429321685326	-0.7574312090592732	-0.8216270497427112
Lau2017	287	As a result of this , the agency started expanding its operations and working with clients based in Dubai , Qatar , Egypt , Syria and Saudi Arabia .	en	4.0	-123.58072221186012	-5.373074878776527	-0.43354578916607045	161.46580643640294	7.020252453756649	-0.9063908705671905	-0.8749319485542166	-0.5221374227388825	-0.5681245154897474	-0.5846079485119898	-0.4339860679814599	-0.6912385411724054	-0.5563606562786346
Lau2017	288	"The area of a regular decagon is : ( with """" t """" = edge length )"	en	2.38888888889	-129.0510768890381	-10.75425640741984	-0.8088464877599126	30.49845301798169	2.541537751498474	-0.6550276298679794	-1.0061198979151031	-0.9283527831129225	-1.4975661994596843	-0.7906074868092946	-0.8352561751755211	-0.8631667702986684	-0.9537318610975644
Lau2017	289	TVP Opole is one of the regional branches of the TVP , Poland's public television broadcaster .	en	3.8125	-107.00244495272636	-7.643031782337597	-0.45487829387616907	128.23068530047385	9.15933466431956	-0.7431260604912165	-0.41468548193407634	-0.8237555312062338	-0.3038218626845949	-0.5505353179257676	-0.41627738918940277	-0.6605223578771756	-0.6258389561776555
Lau2017	290	"Pennington published the book """" """" ( 2003 ) , a do-it-yourself guide on home improvement ."	en	3.14285714286	-100.1166035446222	-8.343050295385183	-0.5798323655618588	72.5481345605179	6.045677880043158	-0.3898976267091749	-1.003987129341655	-0.9376330647692467	-0.8595552324777912	-0.8968435665886003	-0.6187766992639963	-0.7771726069400255	-0.7949842517914832
Lau2017	291	On the 7 May 2013 , Burton announced that he would be retiring from International rugby .	en	3.53333333333	-80.55037748813629	-5.753598392009735	-0.462712879657902	93.53247395029717	6.680890996449798	-0.8335714464560594	-1.0591573393184492	-0.7149196748537834	-0.7047470167504226	-0.3898864664524766	-0.4479395988515162	-0.869216153542764	-0.6366560404948087
Lau2017	292	At age 19 , he was the youngest Candidate since Bobby Fischer , who was 15 when he qualified in 1958 .	en	3.53333333333	-107.97357058525085	-5.998531699180603	-0.4779565060091082	117.93311595997477	6.5518397755541535	-0.9235713218633047	-1.0122683248718292	-0.5711836141913962	-0.6029063068766943	-0.7709451600495192	-0.47867637990289297	-0.7774823919508062	-0.6700238241226129
Lau2017	293	It was released in March 2014 by Razor & Tie in North America and by Cooking Vinyl in Europe .	en	3.35294117647	-105.73221170902252	-6.219541865236619	-0.4826922951399266	113.31460708963272	6.665565122919571	-0.857384798748322	-0.7677306385229706	-0.7862082597632957	-0.489799995929463	-0.8552551789074883	-0.48643258772024145	-0.7252809232410128	-0.7189680503703011
Lau2017	294	At the time when it was first released , it adopted contemporary technologies like Controller Area Network .	en	3.64705882353	-109.4466204047203	-7.296441360314687	-0.5966694654719239	73.98260924113674	4.932173949409116	-1.120169412361502	-1.0036374526623617	-0.9812761574117975	-0.9003967810595205	-0.7842707836793473	-0.5569260026722166	-1.0350276741452205	-0.7899245456358251
Lau2017	295	" Espagne """" served until June 1932 , when she was laid up ."	en	3.25	-97.29312527179718	-8.84482957016338	-0.574775720785131	71.97833445321854	6.543484950292594	-1.2783757058208909	-0.4042094894800372	-0.9030477813350196	-0.5326406047212795	-0.757042089767684	-0.5747560664187636	-0.841292597650464	-0.7750631342249822
Lau2017	296	The mall features over 20 anchors and over 200 specialty retailers , as well as a variety of theme restaurants , casual dining and cutting-edge entertainment venues .	en	3.8125	-141.63600486789073	-5.901500202828781	-0.4120359385250921	202.11072114558635	8.421280047732765	-0.8610005872636023	-0.7404002928911291	-0.36064554331099286	-0.8914117877847767	-0.5905787367366532	-0.39200313703207285	-0.6577686023736844	-0.5525148868330784
Lau2017	297	Captaining Great Britain in 1972 , he was the first black captain of any British national sporting side .	en	3.33333333333	-100.6830552816391	-6.292690955102444	-0.5162639797408385	94.33937361642467	5.896210851026542	-0.8336788742859531	-0.7097048662715119	-0.5486048661865907	-0.846440836194919	-0.5288473601454621	-0.5267503474417323	-0.7346073607347436	-0.6321053339336901
Lau2017	298	He was later deported to Japan but released on a technicality .	en	3.8125	-63.242027059197426	-6.324202705919743	-0.4522223166228598	76.6051780311684	7.660517803116841	-0.7615198993448992	-0.4696957413003253	-0.23598676929546392	-0.47980272876834557	-0.7172997991218332	-0.4995549226639768	-0.6156078203226123	-0.5328609875661734
Lau2017	299	This menu will allow you to quickly navigate from menu to menu , join clubs , race , and perform many other activities within the game .	en	3.625	-114.42213097587228	-5.20100595344874	-0.4286342243340105	152.523727474081	6.932896703367319	-0.9149496474177672	-0.9303913878596684	-0.8767759263706429	-0.7386941332994148	-0.6204190632487303	-0.3967090636817806	-0.8162460316392448	-0.6210033118206953
Lau2017	300	Led by Oshawa Mayor John Gray , the Generals were able to call a new arena in downtown Oshawa their home .	en	3.69230769231	-133.61093657146557	-7.032154556392925	-0.44594926158444403	165.99923902732343	8.736802054069654	-0.5009795259529566	-0.48082077896007425	-1.2213369919584824	-0.6248578062813327	-0.628500911233804	-0.48554516953889915	-0.7069987757882115	-0.6781492161062642
Lau2017	301	Either German or French is obligatory and taught at all grades as a second foreign language .	en	3.70588235294	-104.74251052737236	-6.982834035158158	-0.5825315602373964	75.0632161952916	5.00421441301944	-0.9613164467974332	-0.8356021405165334	-0.5884302767529314	-0.7251749597368128	-0.5821308157604923	-0.591388452936785	-0.7951162880222994	-0.7857973779283929
Lau2017	302	A list of populated places in the Shetland Islands :	en	3.25	-60.96261318027973	-7.6203266475349665	-0.5102122656692609	58.522192031749455	7.315274003968682	-0.9343936822003112	-0.4388068041374436	-0.9347282104610725	-0.48877624998323616	-0.4723850698351441	-0.4759791955540628	-0.6866002431688774	-0.6991762366955158
Lau2017	303	These cylinders typically contain (atmospheric ) breathing air , or an oxygen-enriched air mix .	en	3.94117647059	-116.91405463963747	-10.628550421785224	-0.5789217574294626	85.0373371317844	7.7306670119804	-0.7860377099808583	-0.9515237924255346	-0.34449981666283114	-0.7254511641513914	-0.7698050873026545	-0.5686883728078547	-0.8687807512031964	-0.715463514104654
Lau2017	304	He made just two appearances for MC Alger before leaving the club .	en	4.0	-78.40604680776596	-7.127822437069633	-0.5580208019166817	62.101343845876386	5.64557671326149	-0.996773252426919	-1.0155640208669008	-0.8621641566651078	-0.7504704683818159	-0.6514866799388701	-0.544399447760168	-1.00616863664691	-0.8552917156559229
Lau2017	305	The Anglo-Saxon building was originally 34 feet wide by 38 feet long , and was probably divided into two rooms .	en	4.0	-105.45055988430977	-5.858364438017209	-0.4292995583323992	140.18342188340785	7.787967882411547	-0.46769919111987995	-1.2397801064580345	-0.942272621186499	-0.6495802670467011	-0.5906583052917928	-0.409732011573664	-0.8248330464527787	-0.6200509127303756
Lau2017	306	"In effect gene conversion causes the DNA sequences to """" clump together """" within a species and by doing so creates the natural boundaries between species ."	en	3.5625	-195.94423443078995	-7.837769377231598	-0.5984052591655254	131.49980358457384	5.259992143382954	-1.5228421135534764	-1.3320048363584378	-0.36954948486437644	-0.8385100264219849	-0.7665981385359284	-0.5921690858084926	-0.9688640772616265	-0.8671000991048611
Lau2017	307	Slightly more complex hardwood block pallets , plastic pallets and metal pallets can be lifted from all four sides .	en	3.75	-127.30278313159943	-7.488399007741143	-0.41089342843475696	182.51668420946316	10.736275541733127	-0.5830432801626693	-0.39916086158616215	-0.8148599005624441	-0.7367874460743563	-0.9622317637262637	-0.45411572480887774	-0.633462872096408	-0.6586967780966143
Lau2017	308	He had been MP here since holding the seat in 1929 .	en	3.5	-77.71668720245361	-7.771668720245361	-0.6524955914424176	41.390151558942165	4.139015155894216	-1.2757824064905292	-1.16765254520172	-1.1478264580133934	-0.5381294445091216	-0.6596906455104083	-0.6029384249746692	-1.2217174758461247	-0.9578162999450346
Lau2017	309	Born in New York , Pajak attended public schools in Buffalo , New York .	en	3.94117647059	-73.61337149143219	-6.69212468103929	-0.4449474167264472	91.82948472968741	8.348134975426127	-0.6722983945664519	-0.8206288302268936	-0.6655101846535706	-0.43271916986256986	-0.4407033192296162	-0.41612610696712965	-0.7464636123966728	-0.6063719797078204
Lau2017	310	His music and art has no specific genre but is sometimes referred to as Horrorpunk .	en	3.93333333333	-101.18140737339854	-7.227243383814182	-0.5509627325510988	82.46333190851743	5.890237993465531	-0.7531585747564697	-0.8497430234414157	-0.8015489454815333	-0.6321251264876241	-0.8165941637677093	-0.4956860516648594	-0.8014835145598064	-0.6754211339730646
Lau2017	311	The southern boundary was the street now called Holborn , the western boundary was Leather Lane .	en	3.5625	-114.60818833112717	-8.186299166509084	-0.5574523020637424	90.9846272458048	6.498901946128915	-0.7934886037704109	-0.9921448208891793	-0.3875654390915392	-0.8385178529079835	-0.8874350854470517	-0.5872243511332901	-0.7243996212503765	-0.7160025425269879
Lau2017	312	Given a uniform swing to the opposition or government parties in an election , the number of seats that change hands can be predicted .	en	3.26315789474	-125.05302990227938	-5.68422863192179	-0.5169791006591808	116.83881783939705	5.31085535633623	-0.8416788061905833	-0.7746397005247285	-0.7790093441240146	-0.6901106960559136	-0.5895272607689221	-0.5080214942428312	-0.7349931615328325	-0.6964913145368091
Lau2017	313	Koenig reminds her she should be grateful for curing the boy .	en	3.72222222222	-70.58171129226685	-7.058171129226684	-0.574962132994077	52.17717532295649	5.217717532295649	-0.9558391773614321	-0.8039239038371687	-0.540010030884886	-0.36980987618402894	-0.6110471481248172	-0.5289066646329368	-0.8798815405993003	-0.6561260272784665
Lau2017	314	Another method is the plunger lift mechanism which utilizes the tubing string as the barrel .	en	3.6	-114.42258334206417	-8.173041667290297	-0.59877887658188	76.67063623716302	5.476474016940216	-0.4340133930955426	-1.1189538170753186	-0.7554239248532362	-0.9652255334618103	-0.6396819513668242	-0.6220797594404296	-0.7694637116746991	-0.7056159283660687
