exp	item	text	mean_rating	LogProb	MeanLP	NormLPDiv	NormLPSub	SLOR	WordLPMin-1	WordLPMin-2	WordLPMin-3	WordLPMin-4	WordLPMin-5	WordLPMean	WordLPMeanQ1	WordLPMeanQ2	condition	structure	distance	itemID	subdesign
SWP	74	What do you think the meeting with the millionaire delayed the fundraiser for?	-0.650950851	-90.76091384887695	-7.563409487406413	-0.5479448139135054	74.87787229210079	6.239822691008399	-1.15112342766274	-0.8004188869202005	-0.6662522511552418	-0.8993509170723213	-0.7995533596048453	-0.5925950032531797	-0.8725981885793942	-0.8133906247890216	SUB.d.comp.obj	island	matrix	SUB.d.comp.obj.3.a	sub
SWP	75	What do you think the documentary by the famous historian preceded the movie about?	-0.270190513	-96.82317805290222	-7.447936773300171	-0.5405848634860894	82.28501492999976	6.329616533076905	-1.2281435969529715	-0.8789375795733693	-1.2620223502404935	-0.5826179789904153	-0.7995533596048453	-0.6071006657632461	-1.123034508922278	-0.8619000816003121	SUB.d.comp.obj	island	matrix	SUB.d.comp.obj.4.a	sub
SWP	76	What do you think the email from the priest criticized the joke about?	-0.664363384	-85.85259413719177	-7.154382844765981	-0.5322222098780296	75.45708543605787	6.2880904530048225	-0.8972116879505767	-0.9496135044174339	-0.7910795520666919	-0.7721376468707396	-0.7995533596048453	-0.5845514171457392	-0.8793015814782342	-0.8034017352241228	SUB.d.comp.obj	island	matrix	SUB.d.comp.obj.5.a	sub
SWP	77	What do you think the picture of the bride accompanied the invitation to?	-0.519945611	-77.30749356746674	-6.442291130622228	-0.4861958762612206	81.69733831623972	6.8081115263533105	-1.0124497800054815	-0.6984190640353594	-0.6541833293717672	-0.7418703768399215	-0.7995533596048453	-0.5615098485567129	-0.7883507244708694	-0.8268867603681009	SUB.d.comp.obj	island	matrix	SUB.d.comp.obj.6.a	sub
SWP	78	What do you think the flyer from the actress promoted the play about?	-0.502502351	-92.50625491142273	-7.708854575951894	-0.5679497298028965	70.37128522496658	5.864273768747215	-0.899902678204791	-0.9390578485779307	-0.7926512180937015	-0.7870624594598081	-0.7995533596048453	-0.6246773452571585	-0.8772039149588077	-0.8376308800923252	SUB.d.comp.obj	island	matrix	SUB.d.comp.obj.7.a	sub
SWP	79	What do you think the verdict from the judge started the debate about?	-0.846266979	-73.38924980163574	-6.1157708168029785	-0.4716486310754404	82.21228270847791	6.8510235590398265	-1.3301225854170629	-0.7128609885575701	-0.7995533596048453	-0.8626924416246875	-0.39621567884316006	-0.5685748573808305	-0.9475123111931594	-0.7500028226039154	SUB.d.comp.obj	island	matrix	SUB.d.comp.obj.8.a	sub
SWP	80	What do you think prompted the hearing?	0.860882419	-37.928201258182526	-6.321366876363754	-0.40903943915780994	54.79684583330244	9.13280763888374	-0.3577955822297056	-0.7196151415597862	-0.7995533596048453	-0.3879126525490029	-0.05547084031027115	-0.3934911021553697	-0.3577955822297056	-0.6256546944647791	SUB.d.simp.sub	non	embedded	SUB.d.simp.sub.1.a	sub
SWP	81	What do you think interrupted the TV show?	0.818356032	-47.49777466058731	-6.785396380083902	-0.4434907008078495	59.602046314388645	8.514578044912664	-1.2278283465813666	-0.6805500948345663	-0.7995533596048453	-0.688895461350775	-0.07803095798236111	-0.5101325853346846	-1.2278283465813666	-0.9026439336735929	SUB.d.simp.sub	non	embedded	SUB.d.simp.sub.2.a	sub
SWP	82	What do you think delayed the fundraiser?	1.174693933	-52.64226824045181	-8.773711373408636	-0.5735746931742417	39.13700456728351	6.522834094547252	-1.166205427084291	-0.43527324035137804	-0.7995533596048453	-1.3202850212984722	-0.05547084031027115	-0.6362311542213108	-1.166205427084291	-0.8003440090135049	SUB.d.simp.sub	non	embedded	SUB.d.simp.sub.3.a	sub
SWP	83	What do you think preceded the movie?	1.18378911	-40.97410160303116	-6.829016933838527	-0.43800070328935126	52.573925364320345	8.76232089405339	-1.0728568633058655	-0.25431888961131244	-0.7995533596048453	-0.3711124125484815	-0.05547084031027115	-0.43231856700989707	-1.0728568633058655	-0.7089097041740078	SUB.d.simp.sub	non	embedded	SUB.d.simp.sub.4.a	sub
SWP	84	What do you think criticized the joke?	1.075799888	-48.93799144029617	-8.156331906716028	-0.5260415226013682	44.09267123113928	7.348778538523213	-1.3400140085799903	-0.339973074270204	-0.7995533596048453	-0.45233622867461837	-0.05547084031027115	-0.504657758019756	-1.3400140085799903	-0.8265134808183466	SUB.d.simp.sub	non	embedded	SUB.d.simp.sub.5.a	sub
SWP	85	What do you think accompanied the invitation?	-0.108183417	-45.59467130899429	-7.599111884832382	-0.49858079466108707	45.854240877820914	7.642373479636819	-1.277683868092661	-0.3446509849317936	-0.7995533596048453	-0.38021999502449544	-0.05547084031027115	-0.4830296807737789	-1.277683868092661	-0.8072960708764333	SUB.d.simp.sub	non	embedded	SUB.d.simp.sub.6.a	sub
SWP	86	What do you think promoted the play?	0.446485833	-42.465167343616486	-7.077527890602748	-0.46133115086562904	49.58404126485493	8.264006877475822	-1.147540788229851	-0.27162153049404997	-0.7995533596048453	-0.5904348753380328	-0.05547084031027115	-0.4842034051092761	-1.147540788229851	-0.7395718927762487	SUB.d.simp.sub	non	embedded	SUB.d.simp.sub.7.a	sub
SWP	87	What do you think started the debate?	0.762736436	-31.979975521564484	-5.329995920260747	-0.36040547478013235	56.75334780287744	9.458891300479573	-1.0302602752963856	-0.7995533596048453	-0.1523151991887607	-0.49780173704197006	-0.05547084031027115	-0.4293334080201399	-1.0302602752963856	-0.6607096113633305	SUB.d.simp.sub	non	embedded	SUB.d.simp.sub.8.a	sub
SWP	88	What do you think the gift prompted?	0.492434757	-44.39998298883438	-7.39999716480573	-0.4871778084951378	46.73713823182054	7.789523038636756	-0.43241197451646507	-0.8668191585621748	-0.7995533596048453	-0.8357771717624085	-0.05547084031027115	-0.5051052569057953	-0.43241197451646507	-0.6995948308944951	SUB.d.simp.obj	non	matrix	SUB.d.simp.obj.1.a	sub
SWP	89	What do you think the speech interrupted?	-0.229069038	-46.91041141748428	-7.818401902914047	-0.5197987395827645	43.33684746417181	7.222807910695302	-0.4683096184981568	-0.9922591444330937	-0.7995533596048453	-0.8357771717624085	-0.05547084031027115	-0.5319948618812304	-0.4683096184981568	-0.7533740408453653	SUB.d.simp.obj	non	matrix	SUB.d.simp.obj.2.a	sub
SWP	90	What do you think the meeting delayed?	-0.369948411	-44.68099457025528	-7.44683242837588	-0.4982707013007101	44.99113436210585	7.498522393684309	-0.46041067523091855	-0.899351767100176	-0.7995533596048453	-0.8357771717624085	-0.05547084031027115	-0.515193808447871	-0.46041067523091855	-0.7197719339786466	SUB.d.simp.obj	non	matrix	SUB.d.simp.obj.3.a	sub
SWP	91	What do you think the documentary preceded?	0.893123788	-49.52517658472061	-8.254196097453436	-0.5353219786838581	42.98956885219036	7.164928142031727	-0.5291699116828666	-0.8789382909543074	-0.7995533596048453	-0.8357771717624085	-0.05547084031027115	-0.523251435165551	-0.5291699116828666	-0.7358871874140065	SUB.d.simp.obj	non	matrix	SUB.d.simp.obj.4.a	sub
SWP	92	What do you think the email criticized?	1.013379998	-46.0957093834877	-7.682618230581284	-0.514982110803153	43.413631652840735	7.235605275473456	-0.48216174305490667	-0.9496143640397255	-0.7995533596048453	-0.8357771717624085	-0.05547084031027115	-0.5271960859084607	-0.48216174305490667	-0.7437764888998258	SUB.d.simp.obj	non	matrix	SUB.d.simp.obj.5.a	sub
SWP	93	What do you think the picture accompanied?	0.453376639	-46.46652942895889	-7.744421571493149	-0.5177315873493858	43.2837013167681	7.21395021946135	-0.5650931558374468	-0.7418696614165986	-0.7995533596048453	-0.8357771717624085	-0.05547084031027115	-0.5063938709350295	-0.5650931558374468	-0.7021720589529635	SUB.d.simp.obj	non	matrix	SUB.d.simp.obj.6.a	sub
SWP	94	What do you think the flyer promoted?	1.181896449	-48.034192621707916	-8.005698770284653	-0.5026134771196146	47.534658609626035	7.9224431016043395	-0.899902678204791	-0.4093942438746249	-0.7995533596048453	-0.8357771717624085	-0.05547084031027115	-0.5067828884059246	-0.899902678204791	-0.7029500938947537	SUB.d.simp.obj	non	matrix	SUB.d.simp.obj.7.a	sub
SWP	95	What do you think the verdict started?	-0.381020099	-42.92978626489639	-7.154964377482732	-0.4690439000840445	48.59637206954548	8.099395344924247	-0.45123172331926437	-0.7128610465699257	-0.7995533596048453	-0.8357771717624085	-0.05547084031027115	-0.4825821963742203	-0.45123172331926437	-0.654548709831345	SUB.d.simp.obj	non	matrix	SUB.d.simp.obj.8.a	sub
SWP	96	What do you wonder whether you like?	-0.682240624	-42.98790925741196	-7.164651542901993	-0.45250926704790007	52.011049632111735	8.668508272018622	-0.9194417583919192	-0.6880732723442433	-0.7995533596048453	-0.19233122137112252	-0.42032669939193695	-0.5100542246304457	-0.9194417583919192	-0.8023561301136692	WH.d.isl.em	island	embedded	WH.d.isl.em.1.a	wh
SWP	97	What do you wonder whether you wrote?	-0.996338407	-48.706318795681	-8.117719799280167	-0.5127037113356433	46.29264009384269	7.715440015640449	-0.9194417583919192	-0.34107484915279573	-0.6880732723442433	-0.7995533596048453	-0.42032669939193695	-0.5348448292607245	-0.9194417583919192	-0.6495299599629861	WH.d.isl.em	island	embedded	WH.d.isl.em.2.a	wh
SWP	98	What do you wonder whether you bought?	-1.155688243	-47.28920358419418	-7.881533930699031	-0.4977865456313874	47.70975530532951	7.951625884221585	-0.9194417583919192	-0.30421375060249023	-0.6880732723442433	-0.7995533596048453	-0.42032669939193695	-0.5287013128356736	-0.9194417583919192	-0.6372429271128842	WH.d.isl.em	island	embedded	WH.d.isl.em.3.a	wh
SWP	99	What do you wonder whether you ate?	-0.880624913	-49.36160272359848	-8.226933787266413	-0.5196015124860699	45.63735616592521	7.606226027654202	-0.9194417583919192	-0.3581196774417074	-0.6880732723442433	-0.7995533596048453	-0.42032669939193695	-0.5376856339755431	-0.9194417583919192	-0.6552115693926234	WH.d.isl.em	island	embedded	WH.d.isl.em.4.a	wh
SWP	100	What do you wonder whether you read?	-1.084689329	-46.222085893154144	-7.703680982192357	-0.4865536047285191	48.77687299636955	8.129478832728259	-0.9194417583919192	-0.2764565646973785	-0.6880732723442433	-0.7995533596048453	-0.42032669939193695	-0.5240751151848216	-0.9194417583919192	-0.6279905318111804	WH.d.isl.em	island	embedded	WH.d.isl.em.5.a	wh
SWP	101	What do you wonder whether you saw?	-1.189311123	-46.02323526144028	-7.6705392102400465	-0.48446041724480027	48.975723628083415	8.16262060468057	-0.9194417583919192	-0.2712841886809606	-0.6880732723442433	-0.7995533596048453	-0.42032669939193695	-0.5232130525154187	-0.9194417583919192	-0.6262664064723743	WH.d.isl.em	island	embedded	WH.d.isl.em.6.a	wh
SWP	102	What do you wonder whether you started?	-1.139735683	-48.17671102285385	-8.02945183714231	-0.5071288315788762	46.82224786666984	7.8037079777783065	-0.9194417583919192	-0.3272990289873293	-0.6880732723442433	-0.7995533596048453	-0.42032669939193695	-0.5325488592331468	-0.9194417583919192	-0.6449380199078306	WH.d.isl.em	island	embedded	WH.d.isl.em.7.a	wh
SWP	103	What do you wonder whether you baked?	-0.581296676	-55.62588685750961	-9.270981142918268	-0.5855420681209584	39.37307203201408	6.5621786720023465	-0.5210622476262076	-0.9194417583919192	-0.6880732723442433	-0.7995533596048453	-0.42032669939193695	-0.5648427290062932	-0.5210622476262076	-0.7095257594541233	WH.d.isl.em	island	embedded	WH.d.isl.em.8.a	wh
SWP	104	Who wonders whether you like hockey?	0.281738487	-45.460997104644775	-9.092199420928955	-0.5106432770189019	43.565920805726535	8.713184161145307	-0.8417640876523695	-0.3019935061509174	-0.7096619808706726	-0.42850789826009283	-0.6074510248427487	-0.5778756995553602	-0.8417640876523695	-0.5718787969016434	WH.d.isl.ma	island	matrix	WH.d.isl.ma.1.a	wh
SWP	105	Who wonders whether you wrote the letter?	0.197879097	-47.433164834976196	-7.905527472496033	-0.4840325168118279	50.5626581469254	8.427109691154234	-0.8417640876523695	-0.8256850424198867	-0.16989320317144668	-0.42850789826009283	-0.6074510248427487	-0.5667452969063876	-0.8417640876523695	-0.6124474444145677	WH.d.isl.ma	island	matrix	WH.d.isl.ma.2.a	wh
SWP	106	Who wonders whether you bought the house?	0.300413613	-46.69347405433655	-7.782245675722758	-0.46936194389909736	52.789397663901084	8.798232943983514	-0.8417640876523695	-0.6524119242633528	-0.19993778436922496	-0.42850789826009283	-0.6074510248427487	-0.530646586692892	-0.8417640876523695	-0.5647045987616491	WH.d.isl.ma	island	matrix	WH.d.isl.ma.3.a	wh
SWP	107	Who wonders whether you ate the salad?	0.497436693	-50.821298122406006	-8.470216353734335	-0.5318163110673232	44.74045330340252	7.456742217233753	-0.8417640876523695	-1.0320340929493792	-0.23716568229589977	-0.42850789826009283	-0.6074510248427487	-0.6238442393889476	-0.8417640876523695	-0.7036546209658828	WH.d.isl.ma	island	matrix	WH.d.isl.ma.4.a	wh
SWP	108	Who wonders whether you read the book?	0.120306842	-42.49518656730652	-7.082531094551086	-0.4406929890186046	53.93291105671199	8.988818509451997	-0.8417640876523695	-0.7246035090513895	-0.42850789826009283	-0.6074510248427487	-0.1160639900286027	-0.531875262257628	-0.8417640876523695	-0.6649584983212838	WH.d.isl.ma	island	matrix	WH.d.isl.ma.5.a	wh
SWP	109	Who wonders whether you saw the movie?	0.662778152	-44.7101936340332	-7.451698939005534	-0.45925609933800277	52.64331718156828	8.773886196928046	-0.8417640876523695	-0.6519645663209357	-0.18580531063234204	-0.42850789826009283	-0.6074510248427487	-0.5268184840011684	-0.8417640876523695	-0.5598446548685491	WH.d.isl.ma	island	matrix	WH.d.isl.ma.6.a	wh
SWP	110	Who wonders whether you started the rumor?	0.213063143	-52.36796689033508	-8.727994481722513	-0.5378736884972054	44.99311994149862	7.498853323583103	-0.8417640876523695	-0.8760649427656328	-0.264552980431692	-0.42850789826009283	-0.6074510248427487	-0.6263804878065177	-0.8417640876523695	-0.6607940036165648	WH.d.isl.ma	island	matrix	WH.d.isl.ma.7.a	wh
SWP	111	Who wonders whether you baked the cake?	0.722867714	-52.8096706867218	-8.8016117811203	-0.5167300006333957	49.39006732343617	8.231677887239362	-0.9728602574486357	-0.8417640876523695	-0.42850789826009283	-0.6074510248427487	-0.130590698986055	-0.6065182125938037	-0.9728602574486357	-0.7477107477870327	WH.d.isl.ma	island	matrix	WH.d.isl.ma.8.a	wh
SWP	112	What do you think that you like?	0.005510438	-30.283628046512604	-5.047271341085434	-0.3509224377955842	56.013584057528234	9.335597342921373	-0.7995533596048453	-0.18905885198466724	-0.7874010687893302	-0.8633096867478272	-0.05547084031027115	-0.4558988073525913	-0.7995533596048453	-0.5920044267929475	WH.d.non.em	non	embedded	WH.d.non.em.1.a	wh
SWP	113	What do you think that you wrote?	0.200178634	-34.155477583408356	-5.692579597234726	-0.39578888762049635	52.14173452063248	8.690289086772081	-0.28977093678525917	-0.7995533596048453	-0.7874010687893302	-0.8633096867478272	-0.05547084031027115	-0.4726841548193566	-0.28977093678525917	-0.6255751217264782	WH.d.non.em	non	embedded	WH.d.non.em.2.a	wh
SWP	114	What do you think that you bought?	0.26757692	-33.79024702310562	-5.63170783718427	-0.3915566470718398	52.50696508093522	8.751160846822536	-0.2802707920067853	-0.7995533596048453	-0.7874010687893302	-0.8633096867478272	-0.05547084031027115	-0.4711007973562777	-0.2802707920067853	-0.6224084068003203	WH.d.non.em	non	embedded	WH.d.non.em.3.a	wh
SWP	115	What do you think that you ate?	-0.083655807	-34.906918585300446	-5.817819764216741	-0.4044964806419968	51.39029351874039	8.565048919790065	-0.30931694165555007	-0.7995533596048453	-0.7874010687893302	-0.8633096867478272	-0.05547084031027115	-0.47594182229773846	-0.30931694165555007	-0.6320904566832418	WH.d.non.em	non	embedded	WH.d.non.em.4.a	wh
SWP	116	What do you think that you read?	-0.045888286	-33.511376440525055	-5.585229406754176	-0.38832513384237005	52.78583566351578	8.79763927725263	-0.2730169879801541	-0.7995533596048453	-0.7874010687893302	-0.8633096867478272	-0.05547084031027115	-0.4698918300185058	-0.2730169879801541	-0.6199904721247765	WH.d.non.em	non	embedded	WH.d.non.em.5.a	wh
SWP	117	What do you think that you saw?	0.175327133	-31.383326590061188	-5.230554431676865	-0.36366559040430085	54.91388551397965	9.152314252329942	-0.7995533596048453	-0.21766351027976938	-0.7874010687893302	-0.8633096867478272	-0.05547084031027115	-0.46066625040177495	-0.7995533596048453	-0.601539312891315	WH.d.non.em	non	embedded	WH.d.non.em.6.a	wh
SWP	118	What do you think that you started?	0.287543757	-35.55000692605972	-5.9250011543432874	-0.41194849821104595	50.747205177981115	8.457867529663519	-0.3260445460966945	-0.7995533596048453	-0.7874010687893302	-0.8633096867478272	-0.05547084031027115	-0.47872975637126247	-0.3260445460966945	-0.63766632483029	WH.d.non.em	non	embedded	WH.d.non.em.7.a	wh
SWP	119	What do you think that you baked?	-0.095538591	-42.35521513223648	-7.0592025220394135	-0.4908062972089131	43.94199697180436	7.323666161967393	-0.5030572888221386	-0.7995533596048453	-0.7874010687893302	-0.8633096867478272	-0.05547084031027115	-0.5082318801588366	-0.5030572888221386	-0.6966705724054382	WH.d.non.em	non	embedded	WH.d.non.em.8.a	wh
SWP	120	Who thinks that you like hockey?	0.822971087	-39.76561617851257	-7.953123235702515	-0.48547897107989857	42.14445314963568	8.428890629927135	-0.7315173137770076	-0.28704159122110207	-0.8218761147515907	-0.5874794366956988	-0.3730598683764999	-0.5601948649643799	-0.7315173137770076	-0.5092794524990548	WH.d.non.ma	non	matrix	WH.d.non.ma.1.a	wh
SWP	121	Who thinks that you wrote the letter?	1.044483407	-42.36222457885742	-7.060370763142903	-0.46613889360757643	48.51674982082113	8.086124970136856	-0.8593145258891784	-0.7315173137770076	-0.1813308742131134	-0.5874794366956988	-0.5878436540066388	-0.5534242788263563	-0.8593145258891784	-0.5907209046264331	WH.d.non.ma	non	matrix	WH.d.non.ma.2.a	wh
SWP	122	Who thinks that you bought the house?	0.977432917	-40.650290966033936	-6.775048494338989	-0.440100045296677	51.715732169980654	8.619288694996776	-0.7315173137770076	-0.7037435991314875	-0.16734237664235818	-0.5874794366956988	-0.5880441987844394	-0.5251977989012486	-0.7315173137770076	-0.5342010965169511	WH.d.non.ma	non	matrix	WH.d.non.ma.3.a	wh
SWP	123	Who thinks that you ate the salad?	0.446698109	-45.439903259277344	-7.573317209879558	-0.5137650876233949	43.00499958430814	7.167499930718023	-1.1073172038478953	-0.7315173137770076	-0.22829636348307503	-0.5874794366956988	-0.6678335104086008	-0.6159172827647962	-1.1073172038478953	-0.6890436270359926	WH.d.non.ma	non	matrix	WH.d.non.ma.4.a	wh
SWP	124	Who thinks that you read the book?	0.941222188	-37.3535680770874	-6.225594679514567	-0.4182403502117282	51.95768096470805	8.659613494118007	-0.7315173137770076	-0.7492557129746941	-0.5874794366956988	-0.12048780905172805	-0.6022804585672626	-0.5273467665738153	-0.7315173137770076	-0.6894174878158003	WH.d.non.ma	non	matrix	WH.d.non.ma.5.a	wh
SWP	125	Who thinks that you saw the movie?	0.695023928	-40.61499905586243	-6.769166509310405	-0.45009420839193	49.621663177516	8.270277196252666	-0.7315173137770076	-0.814571738328638	-0.17360858950326288	-0.5874794366956988	-0.3730598683764999	-0.535654741296205	-0.7315173137770076	-0.5732325472029695	WH.d.non.ma	non	matrix	WH.d.non.ma.6.a	wh
SWP	126	Who thinks that you started the rumor?	1.00894557	-47.17256951332092	-7.862094918886821	-0.5227211224592994	43.07166873628974	7.17861145604829	-0.9488067074029027	-0.7315173137770076	-0.263128549106505	-0.5874794366956988	-0.7738604501637638	-0.612975387587063	-0.9488067074029027	-0.6478175234288052	WH.d.non.ma	non	matrix	WH.d.non.ma.7.a	wh
SWP	127	Who thinks that you baked the cake?	0.676550398	-46.904547929763794	-7.817424654960632	-0.49330166775499196	48.178341498171136	8.029723583028522	-0.9973095388761948	-0.7315173137770076	-0.5874794366956988	-0.11580885652263724	-0.7565953190518798	-0.5936283888833197	-0.9973095388761948	-0.7721020964496338	WH.d.non.ma	non	matrix	WH.d.non.ma.8.a	wh
